vehiclespeed,latitude,longitude,verizon,sprint,xfinitywifi
13.049,42.266918,-83.758255,76.518,124.331,-1.0
13.049,42.266835,-83.758255,83.178,50.69,-1.0
13.049,42.266835,-83.758255,78.237,55.778,-1.0
12.427,42.266835,-83.758255,80.51,111.491,-1.0
12.427,42.26676,-83.758255,76.483,69.663,-1.0
12.427,42.26676,-83.758255,74.961,114.327,-1.0
11.806,42.26676,-83.758255,89.304,48.27,-1.0
9.942,42.266698,-83.758257,78.179,117.149,-1.0
8.078,42.266698,-83.758257,82.052,112.121,-1.0
6.214,42.266698,-83.758257,73.327,116.819,-1.0
4.35,42.266652,-83.758267,76.683,112.158,-1.0
1.864,42.266652,-83.758267,79.359,108.649,-1.0
2.485,42.266652,-83.758267,87.172,49.782,-1.0
3.728,42.266617,-83.758292,80.407,80.525,-1.0
5.592,42.266617,-83.758292,62.62,53.539,-1.0
8.078,42.266617,-83.758292,83.019,118.041,-1.0
9.321,42.266617,-83.758292,89.244,118.553,-1.0
9.942,42.266617,-83.758292,77.504,80.429,-1.0
10.563,42.266617,-83.758292,61.343,110.221,-1.0
10.563,42.266597,-83.758332,88.715,138.773,-1.0
9.321,42.266597,-83.758332,83.243,114.84,-1.0
9.321,42.266597,-83.758332,68.594,57.188,-1.0
10.563,42.266588,-83.758378,83.136,122.689,-1.0
11.806,42.266588,-83.758378,97.605,118.95,-1.0
11.806,42.266588,-83.758378,84.87,118.447,-1.0
12.427,42.266585,-83.758425,73.549,51.555,-1.0
13.049,42.266585,-83.758425,83.4,112.265,-1.0
13.67,42.266585,-83.758425,85.621,114.491,-1.0
13.67,42.266585,-83.758472,81.265,110.061,-1.0
13.049,42.266585,-83.758472,114.812,59.896,-1.0
13.049,42.266585,-83.758472,97.208,121.14,-1.0
13.049,42.266585,-83.758518,78.744,117.487,-1.0
12.427,42.266585,-83.758518,75.337,123.415,-1.0
12.427,42.266585,-83.758518,90.213,49.574,-1.0
11.806,42.266585,-83.758518,80.964,110.406,-1.0
12.427,42.266585,-83.758518,91.646,113.807,-1.0
12.427,42.266585,-83.758518,80.156,120.408,-1.0
13.049,42.266583,-83.758568,69.269,48.239,-1.0
13.67,42.266583,-83.758568,74.606,132.852,-1.0
14.292,42.266583,-83.758568,81.448,110.064,-1.0
14.913,42.266585,-83.758622,73.628,115.203,-1.0
16.156,42.266585,-83.758622,83.213,58.058,-1.0
16.777,42.266585,-83.758622,83.333,112.367,-1.0
17.398,42.266585,-83.758675,79.567,118.358,-1.0
18.02,42.266585,-83.758675,76.048,108.665,-1.0
18.02,42.266585,-83.758675,64.811,120.132,-1.0
18.641,42.266587,-83.758727,80.806,51.763,-1.0
18.641,42.266587,-83.758727,74.784,115.278,-1.0
18.641,42.266587,-83.758727,48.682,57.403,-1.0
18.641,42.266588,-83.758778,63.509,63.93,-1.0
18.641,42.266588,-83.758778,75.546,113.104,-1.0
18.02,42.266588,-83.758778,81.306,109.086,-1.0
18.02,42.266588,-83.758778,73.337,52.81,-1.0
18.02,42.266588,-83.758778,49.113,119.3,-1.0
18.641,42.266588,-83.758778,74.958,114.044,-1.0
18.641,42.26659,-83.75883,81.354,127.782,-1.0
18.641,42.26659,-83.75883,72.951,49.501,-1.0
18.641,42.26659,-83.75883,73.416,112.209,-1.0
18.641,42.26659,-83.758883,74.462,113.106,-1.0
19.263,42.26659,-83.758883,79.121,124.042,-1.0
19.263,42.26659,-83.758883,75.574,54.188,-1.0
19.263,42.266592,-83.758937,73.631,116.13,-1.0
18.641,42.266592,-83.758937,50.895,109.476,-1.0
18.641,42.266592,-83.758937,64.151,53.706,-1.0
17.398,42.266592,-83.758988,73.446,53.763,-1.0
17.398,42.266592,-83.758988,58.209,117.81,-1.0
17.398,42.266592,-83.758988,87.28,114.698,-1.0
17.398,42.26659,-83.759037,71.771,60.372,-1.0
17.398,42.26659,-83.759037,55.607,57.539,-1.0
17.398,42.26659,-83.759037,86.56,111.32,-1.0
17.398,42.26659,-83.759037,93.412,120.511,-1.0
16.777,42.26659,-83.759037,78.668,46.431,-1.0
16.777,42.26659,-83.759037,76.039,138.456,-1.0
16.777,42.26659,-83.759065,76.084,115.205,-1.0
16.156,42.26659,-83.759065,64.56,113.729,-1.0
16.156,42.26659,-83.759065,66.467,62.337,-1.0
16.156,42.266592,-83.759067,62.622,112.679,-1.0
16.156,42.266592,-83.759067,50.791,110.704,-1.0
15.534,42.266592,-83.759067,159.042,108.558,-1.0
15.534,42.266592,-83.759067,72.426,112.234,-1.0
15.534,42.266592,-83.759067,80.85,51.022,-1.0
15.534,42.266592,-83.759067,51.921,118.719,-1.0
15.534,42.266592,-83.759067,55.916,64.713,-1.0
15.534,42.266592,-83.759067,58.584,60.272,-1.0
16.156,42.266592,-83.759067,46.014,108.277,-1.0
16.156,42.266592,-83.759067,90.108,111.623,-1.0
16.777,42.266592,-83.759067,72.427,70.005,-1.0
18.02,42.266592,-83.759067,58.301,127.822,-1.0
18.02,42.266592,-83.759067,101.219,233.895,-1.0
18.02,42.266592,-83.759067,78.004,127.4,-1.0
16.777,42.266592,-83.759067,68.378,59.451,-1.0
8.699,42.266592,-83.759067,81.224,53.093,-1.0
1.864,42.266592,-83.759067,97.45,110.716,-1.0
0.0,42.266592,-83.759067,76.832,72.612,-1.0
0.0,42.266592,-83.759067,86.512,62.729,-1.0
0.0,42.266592,-83.759067,79.694,109.438,-1.0
0.0,42.266592,-83.759067,79.754,125.735,-1.0
0.0,42.266592,-83.759067,77.792,49.716,-1.0
0.0,42.266592,-83.759067,78.005,48.259,-1.0
0.0,42.266592,-83.759067,82.882,135.293,-1.0
2.485,42.266592,-83.759067,76.741,119.044,-1.0
4.971,42.266592,-83.759067,94.535,52.359,-1.0
8.078,42.266592,-83.759067,74.366,46.728,-1.0
9.942,42.266592,-83.759067,87.136,60.178,-1.0
11.185,42.266592,-83.759067,82.967,135.314,-1.0
11.806,42.266592,-83.759067,61.712,80.788,-1.0
12.427,42.266592,-83.759067,87.406,125.954,-1.0
13.049,42.266592,-83.759067,78.491,50.437,-1.0
13.67,42.266592,-83.759067,79.886,44.014,-1.0
14.292,42.266592,-83.759067,87.248,72.607,-1.0
14.913,42.266592,-83.759067,68.158,115.106,-1.0
14.913,42.266592,-83.759067,80.971,64.932,-1.0
14.292,42.266592,-83.759067,71.352,65.712,-1.0
12.427,42.266592,-83.759067,79.749,52.575,-1.0
9.321,42.266592,-83.759067,92.412,118.591,-1.0
6.214,42.266592,-83.759067,80.615,124.227,-1.0
3.728,42.266592,-83.759067,113.198,56.546,-1.0
3.728,42.266592,-83.759067,92.21,64.154,-1.0
3.728,42.266592,-83.759067,83.714,123.729,-1.0
4.971,42.266592,-83.759067,81.686,118.366,-1.0
6.214,42.266592,-83.759067,91.83,50.619,-1.0
7.456,42.266592,-83.759067,76.36,68.266,-1.0
8.078,42.266592,-83.759067,92.877,45.999,-1.0
9.321,42.266592,-83.759067,73.777,117.366,-1.0
11.185,42.266592,-83.759067,79.853,54.886,-1.0
13.67,42.266592,-83.759067,80.309,118.877,-1.0
15.534,42.266592,-83.759067,77.735,70.449,-1.0
16.156,42.266592,-83.759067,84.668,118.355,-1.0
16.777,42.266592,-83.759067,61.816,56.29,-1.0
18.02,42.266592,-83.759067,83.625,112.48,-1.0
18.641,42.266592,-83.759067,78.303,108.837,-1.0
19.263,42.266592,-83.759067,57.068,123.205,-1.0
18.641,42.266592,-83.759067,77.716,52.685,-1.0
18.02,42.266592,-83.759067,76.591,111.528,-1.0
16.156,42.266592,-83.759067,77.855,50.677,-1.0
13.67,42.266592,-83.759067,82.868,114.184,-1.0
10.563,42.266592,-83.759067,76.518,47.589,-1.0
8.078,42.266592,-83.759067,93.613,134.297,-1.0
7.456,42.266592,-83.759067,76.204,107.409,-1.0
6.835,42.266592,-83.759067,79.422,113.019,-1.0
7.456,42.266592,-83.759067,102.245,136.114,-1.0
8.078,42.266592,-83.759067,92.273,123.692,-1.0
8.699,42.266592,-83.759067,77.869,42.409,-1.0
8.699,42.266592,-83.759067,55.657,49.797,-1.0
9.942,42.266592,-83.759067,81.966,61.604,-1.0
9.942,42.266592,-83.759067,753.609,110.17,-1.0
4.971,42.266592,-83.759067,57.419,114.122,-1.0
0.0,42.266592,-83.759067,121.304,63.382,-1.0
0.0,42.266592,-83.759067,92.135,115.616,-1.0
0.0,42.266592,-83.759067,77.253,111.579,-1.0
0.0,42.266592,-83.759067,84.266,109.221,-1.0
0.0,42.266592,-83.759067,70.171,54.574,-1.0
0.0,42.266592,-83.759067,82.095,106.314,-1.0
0.0,42.266592,-83.759067,76.521,119.377,-1.0
0.0,42.266592,-83.759067,81.217,67.941,-1.0
0.0,42.266592,-83.759067,83.452,61.569,-1.0
0.0,42.266592,-83.759067,90.295,58.178,-1.0
0.0,42.266592,-83.759067,79.872,116.056,-1.0
0.0,42.266592,-83.759067,85.046,62.331,-1.0
0.0,42.266592,-83.759067,78.149,56.276,-1.0
0.0,42.266592,-83.759067,79.824,135.423,-1.0
0.0,42.266592,-83.759067,85.642,122.214,-1.0
0.0,42.266592,-83.759067,71.099,45.608,-1.0
0.0,42.266592,-83.759067,53.881,49.227,-1.0
0.0,42.266592,-83.759067,86.223,113.648,-1.0
0.0,42.266592,-83.759067,81.492,115.993,-1.0
0.0,42.266592,-83.759067,71.212,48.532,-1.0
0.0,42.266592,-83.759067,354.528,57.933,-1.0
0.0,42.266592,-83.759067,92.991,52.194,-1.0
0.0,42.266592,-83.759067,84.466,74.847,-1.0
0.0,42.266592,-83.759067,76.838,103.342,-1.0
0.0,42.266592,-83.759067,85.758,116.583,-1.0
0.0,42.266592,-83.759067,77.403,110.986,-1.0
0.0,42.266592,-83.759067,85.912,60.866,-1.0
0.0,42.266592,-83.759067,85.106,60.342,-1.0
0.0,42.266592,-83.759067,79.397,114.642,-1.0
0.0,42.266592,-83.759067,80.758,135.396,-1.0
0.0,42.266592,-83.759067,78.617,53.496,-1.0
0.0,42.266592,-83.759067,65.386,51.89,-1.0
0.0,42.266592,-83.759067,72.034,48.548,-1.0
0.0,42.266592,-83.759067,84.351,119.045,-1.0
0.0,42.266592,-83.759067,81.238,48.141,-1.0
0.0,42.266592,-83.759067,61.524,46.641,-1.0
0.0,42.266592,-83.759067,83.103,111.118,-1.0
0.0,42.266592,-83.759067,83.592,117.462,-1.0
0.0,42.266592,-83.759067,78.637,59.904,-1.0
0.0,42.266592,-83.759067,81.847,61.387,-1.0
0.0,42.266592,-83.759067,84.052,109.396,-1.0
0.0,42.266592,-83.759067,82.835,119.076,-1.0
0.0,42.266592,-83.759067,75.023,51.693,-1.0
0.0,42.266592,-83.759067,79.73,405.539,-1.0
0.0,42.266592,-83.759067,85.448,117.575,-1.0
0.0,42.266592,-83.759067,79.283,74.525,-1.0
0.0,42.266592,-83.759067,76.39,113.029,25.483
0.0,42.266592,-83.759067,79.846,106.783,15.778
0.0,42.267463,-83.750802,154.007,46.736,21.935
0.0,42.267463,-83.750802,85.015,110.063,19.09
0.0,42.267463,-83.750802,86.794,60.501,22.476
0.0,42.267463,-83.750802,52.348,48.978,26.778
0.0,42.267463,-83.750802,80.161,57.136,21.245
0.0,42.267463,-83.750802,81.303,51.991,19.229
0.0,42.267463,-83.750802,112.915,60.874,19.351
0.0,42.267463,-83.750802,95.735,119.612,16.651
0.0,42.267463,-83.750802,83.73,111.758,17.134
0.0,42.267463,-83.750802,77.504,52.693,17.389
0.0,42.267463,-83.750802,80.279,114.89,23.098
0.0,42.267463,-83.750802,87.025,125.23,14.943
0.0,42.267463,-83.750802,72.946,48.559,19.123
0.0,42.267463,-83.750802,86.074,56.648,16.339
0.0,42.267463,-83.750802,89.031,51.048,18.638
0.0,42.267463,-83.750802,191.23,67.402,25.385
0.0,42.267463,-83.750802,63.088,53.809,19.202
0.0,42.267463,-83.750802,86.531,113.097,17.704
0.0,42.267463,-83.750802,79.346,113.56,21.088
0.0,42.267463,-83.750802,119.271,66.477,23.756
0.0,42.267463,-83.750802,91.736,122.606,17.432
0.0,42.267463,-83.750802,84.154,119.029,18.804
1.864,42.267463,-83.750802,84.267,51.843,15.605
3.728,42.267463,-83.750802,81.573,49.171,22.154
4.971,42.267463,-83.750802,81.36,116.612,812.311
6.214,42.267463,-83.750802,82.499,52.435,57850.284
6.835,42.267463,-83.750802,91.12,54.913,56821.048
7.456,42.267463,-83.750802,86.551,113.919,55785.682
7.456,42.267463,-83.750802,93.231,113.445,54745.932
8.078,42.267463,-83.750802,50.804,108.274,53701.129
8.078,42.267463,-83.750802,69.357,55.267,-1.0
7.456,42.267463,-83.750802,101.088,71.713,-1.0
6.835,42.267463,-83.750802,80.529,121.332,-1.0
7.456,42.267463,-83.750802,84.557,63.843,-1.0
7.456,42.267463,-83.750802,111.834,58.867,-1.0
7.456,42.267463,-83.750802,59.144,130.289,-1.0
8.078,42.267463,-83.750802,266.282,126.554,-1.0
8.078,42.267463,-83.750802,65.405,50.165,-1.0
8.078,42.267463,-83.750802,62.76,51.311,-1.0
7.456,42.267463,-83.750802,55.102,119.043,-1.0
7.456,42.267463,-83.750802,63.63,127.509,-1.0
8.078,42.267463,-83.750802,114.37,54.008,-1.0
7.456,42.267463,-83.750802,51.19,54.92,-1.0
7.456,42.267463,-83.750802,93.445,47.78,-1.0
8.078,42.267463,-83.750802,51.373,115.612,-1.0
8.078,42.267463,-83.750802,134.449,52.932,-1.0
8.078,42.267463,-83.750802,83.673,111.079,-1.0
8.699,42.267463,-83.750802,91.884,108.946,-1.0
9.321,42.267463,-83.750802,83.94,109.289,-1.0
9.942,42.267463,-83.750802,81.28,48.58,-1.0
9.942,42.267463,-83.750802,88.293,116.726,-1.0
9.942,42.267463,-83.750802,77.51,131.923,-1.0
9.942,42.267463,-83.750802,82.894,66.271,-1.0
9.942,42.267463,-83.750802,85.961,61.023,-1.0
9.942,42.267463,-83.750802,89.23,65.539,-1.0
9.942,42.267463,-83.750802,84.494,128.711,-1.0
9.942,42.267463,-83.750802,70.845,53.476,-1.0
9.942,42.267463,-83.750802,61.307,57.017,-1.0
9.321,42.267463,-83.750802,91.207,127.476,-1.0
1.864,42.267463,-83.750802,77.648,123.815,-1.0
0.0,42.267463,-83.750802,71.666,49.094,-1.0
0.0,42.267463,-83.750802,77.575,56.393,-1.0
0.0,42.267463,-83.750802,80.219,117.578,-1.0
0.0,42.267463,-83.750802,79.474,115.788,-1.0
0.0,42.267463,-83.750802,67.328,67.759,-1.0
0.0,42.267463,-83.750802,82.361,109.876,-1.0
0.0,42.267463,-83.750802,87.055,116.456,-1.0
0.0,42.267463,-83.750802,76.194,73.392,-1.0
0.0,42.267463,-83.750802,88.875,54.36,-1.0
0.0,42.267463,-83.750802,78.902,116.67,-1.0
0.0,42.267463,-83.750802,81.223,107.028,-1.0
0.0,42.267463,-83.750802,84.167,72.44,-1.0
0.0,42.267463,-83.750802,79.344,56.283,-1.0
0.0,42.267463,-83.750802,104.62,55.825,-1.0
0.0,42.267463,-83.750802,75.462,124.706,-1.0
0.0,42.267463,-83.750802,87.439,56.52,-1.0
0.0,42.267463,-83.750802,88.654,47.64,-1.0
0.0,42.267463,-83.750802,77.801,115.417,-1.0
0.0,42.267463,-83.750802,75.555,82.87,-1.0
0.0,42.267463,-83.750802,61.059,46.896,-1.0
0.0,42.267463,-83.750802,75.719,57.442,-1.0
0.0,42.267463,-83.750802,67.172,116.533,139.83
0.0,42.267463,-83.750802,80.507,108.886,26.194
0.0,42.267463,-83.750802,91.633,54.042,302.624
0.0,42.267463,-83.750802,88.247,67.484,35.462
0.0,42.267463,-83.750802,76.865,115.304,110.338
0.0,42.267463,-83.750802,72.733,61.377,349.903
0.0,42.267463,-83.750802,80.219,65.669,15.369
0.0,42.267463,-83.750802,79.638,223.424,18.83
0.0,42.267463,-83.750802,72.647,127.861,161.598
0.0,42.267463,-83.750802,89.44,56.769,119.418
0.0,42.267463,-83.750802,75.125,52.129,181.564
0.0,42.267463,-83.750802,84.633,113.291,556.211
0.0,42.267462,-83.750802,73.1,108.414,215.39
0.0,42.267462,-83.750802,59.65,59.844,491.287
0.0,42.267462,-83.750802,77.062,60.388,967.453
0.0,42.267462,-83.750807,87.094,111.956,19.095
0.0,42.267462,-83.750807,75.103,111.076,641.531
0.0,42.267462,-83.750807,74.674,50.707,18.921
0.0,42.267462,-83.750818,78.655,54.499,284.947
0.0,42.267462,-83.750818,74.777,116.864,3065.844
0.0,42.267462,-83.750818,76.254,64.189,2040.964
0.0,42.267462,-83.750818,78.804,58.811,997.289
0.0,42.267462,-83.750818,79.396,65.181,35.507
1.243,42.267462,-83.750818,94.307,74.076,24.937
2.485,42.26746,-83.750842,101.271,55.947,169.198
3.728,42.26746,-83.750842,103.384,55.592,1142.591
3.728,42.26746,-83.750842,92.814,122.338,173.339
4.35,42.267458,-83.750872,76.329,120.0,177.013
4.971,42.267458,-83.750872,61.662,61.012,22276.634
6.214,42.267458,-83.750872,81.841,117.135,21250.687
7.456,42.267458,-83.750907,77.475,112.068,20210.006
8.078,42.267458,-83.750907,83.05,56.941,19169.663
9.321,42.267458,-83.750907,58.048,62.952,18124.268
9.942,42.267458,-83.750947,76.213,53.212,-1.0
9.942,42.267458,-83.750947,82.716,109.919,-1.0
9.942,42.267458,-83.750947,77.194,106.029,-1.0
10.563,42.267458,-83.750987,85.655,51.427,-1.0
10.563,42.267458,-83.750987,85.622,116.394,-1.0
10.563,42.267458,-83.750987,84.548,114.043,-1.0
10.563,42.267458,-83.750987,71.828,58.881,-1.0
9.321,42.267458,-83.750987,81.874,58.64,-1.0
9.942,42.267458,-83.750987,85.058,134.859,-1.0
9.942,42.26746,-83.751028,62.252,109.968,-1.0
9.321,42.26746,-83.751028,80.221,47.759,-1.0
8.078,42.26746,-83.751028,77.979,61.942,-1.0
7.456,42.26746,-83.751072,95.2,51.762,-1.0
8.078,42.26746,-83.751072,77.059,115.675,-1.0
8.078,42.26746,-83.751072,84.848,67.743,-1.0
8.699,42.267465,-83.751115,77.074,112.575,-1.0
8.699,42.267465,-83.751115,79.402,60.718,-1.0
6.214,42.267465,-83.751115,62.169,115.598,16.977
3.728,42.267472,-83.751155,82.217,51.829,50.214
4.35,42.267472,-83.751155,78.9,113.799,14.481
2.485,42.267472,-83.751155,73.863,111.417,20.897
0.0,42.267477,-83.751195,83.061,48.874,27.842
0.0,42.267477,-83.751195,79.161,45.901,76.346
0.0,42.267477,-83.751195,82.513,49.498,25.743
0.0,42.267477,-83.751195,70.72,114.56,13.816
0.0,42.267477,-83.751195,75.861,62.741,17.217
0.0,42.267477,-83.751195,76.293,63.382,79.551
0.0,42.267482,-83.751235,79.484,125.737,14.979
0.0,42.267482,-83.751235,75.731,125.303,18.396
0.0,42.267482,-83.751235,80.303,55.456,13.532
0.0,42.26749,-83.751277,83.358,49.489,17.841
0.0,42.26749,-83.751277,70.863,55.911,99.675
0.0,42.26749,-83.751277,56.764,115.72,40.92
0.0,42.267498,-83.751318,78.582,59.905,18.297
0.0,42.267498,-83.751318,81.838,134.135,15.051
0.0,42.267498,-83.751318,74.196,111.662,26.888
0.0,42.267507,-83.751362,81.772,117.2,25.561
0.0,42.267507,-83.751362,74.809,50.042,14.31
0.0,42.267507,-83.751362,79.118,121.225,15.775
0.0,42.267517,-83.751405,84.383,116.877,13.838
0.0,42.267517,-83.751405,81.008,67.334,40.119
0.0,42.267517,-83.751405,79.047,64.118,67.98
0.0,42.267517,-83.751405,75.977,63.929,15.466
0.0,42.267517,-83.751405,93.014,110.538,23.952
0.0,42.267517,-83.751405,83.104,62.776,461.648
0.0,42.267522,-83.751448,81.976,66.17,36.592
0.0,42.267522,-83.751448,76.347,114.083,28.199
0.621,42.267522,-83.751448,76.831,124.152,169.035
2.485,42.267528,-83.75149,80.945,64.935,14.891
4.35,42.267528,-83.75149,102.545,51.004,16.04
4.971,42.267528,-83.75149,74.969,112.276,153.412
5.592,42.267532,-83.751533,64.0,112.244,28.291
6.214,42.267532,-83.751533,94.408,48.565,43.816
6.835,42.267532,-83.751533,90.435,118.38,40.121
6.835,42.267533,-83.751575,69.528,116.094,544.201
6.835,42.267533,-83.751575,83.257,109.943,103.796
7.456,42.267533,-83.751575,87.772,55.136,60.196
7.456,42.267535,-83.751618,85.251,109.891,176.945
8.078,42.267535,-83.751618,76.163,129.197,128.358
7.456,42.267535,-83.751618,84.843,64.416,1144.399
7.456,42.267535,-83.751618,93.43,52.636,246.385
7.456,42.267535,-83.751618,84.441,131.001,46.191
7.456,42.267535,-83.751618,83.823,143.788,54.039
7.456,42.267537,-83.751662,87.383,74.352,491.586
7.456,42.267537,-83.751662,86.903,61.473,62184.282
7.456,42.267537,-83.751662,76.098,53.863,61158.397
7.456,42.267537,-83.751703,80.995,129.722,60115.936
6.835,42.267537,-83.751703,84.221,58.102,59076.205
5.592,42.267537,-83.751703,79.157,56.444,58032.342
3.728,42.267537,-83.751748,75.699,130.802,-1.0
1.243,42.267537,-83.751748,59.059,141.741,-1.0
1.864,42.267537,-83.751748,77.155,52.902,-1.0
3.107,42.267537,-83.751795,74.015,51.357,-1.0
4.35,42.267537,-83.751795,80.844,143.604,-1.0
4.35,42.267537,-83.751795,55.394,93.274,-1.0
4.971,42.267537,-83.751843,81.286,56.84,-1.0
4.971,42.267537,-83.751843,77.586,134.303,-1.0
4.971,42.267537,-83.751843,90.931,160.948,-1.0
4.971,42.267537,-83.751843,81.186,78.431,-1.0
4.971,42.267537,-83.751843,85.158,55.532,-1.0
4.971,42.267537,-83.751843,81.337,136.819,-1.0
4.971,42.267537,-83.751893,93.219,141.589,-1.0
5.592,42.267537,-83.751893,87.671,65.787,-1.0
5.592,42.267537,-83.751893,79.343,56.983,-1.0
6.214,42.267538,-83.751947,81.013,53.244,-1.0
