mph,lat,lon,bz_vz,bz_sp
40.389,42.214965,-83.83667,97.125,696.731
40.389,42.214965,-83.83667,200.308,154.275
41.01,42.214965,-83.83667,419.963,147.687
41.01,42.214858,-83.836668,340.187,112.422
41.01,42.214858,-83.836668,94.322,72.332
41.01,42.214858,-83.836668,222.459,69.993
41.632,42.214752,-83.836667,2898.578,141.203
42.253,42.214752,-83.836667,1932.488,243.773
42.875,42.214752,-83.836667,884.42,88.046
42.875,42.214645,-83.836665,58.47,144.701
42.875,42.214645,-83.836665,106.633,135.188
42.253,42.214645,-83.836665,146.262,84.641
42.253,42.214538,-83.836663,113.499,165.073
41.632,42.214538,-83.836663,131.606,139.211
41.01,42.214538,-83.836663,104.267,97.935
40.389,42.214538,-83.836663,228.926,76.745
39.768,42.214538,-83.836663,106.963,83.66
39.768,42.214538,-83.836663,1164.5,130.372
39.146,42.21443,-83.836662,194.21,65.854
39.768,42.21443,-83.836662,161.136,112.111
41.01,42.21443,-83.836662,85.518,61.038
41.632,42.21432,-83.836658,63.359,57.064
42.875,42.21432,-83.836658,74.362,53.447
43.496,42.21432,-83.836658,82.186,117.627
43.496,42.214208,-83.836657,74.468,61.307
42.253,42.214208,-83.836657,92.28,111.688
41.632,42.214208,-83.836657,92.799,120.864
40.389,42.214097,-83.836655,104.179,131.582
39.768,42.214097,-83.836655,90.039,66.741
37.904,42.214097,-83.836655,117.322,139.451
37.282,42.213982,-83.836655,81.693,120.847
38.525,42.213982,-83.836655,257.19,67.402
39.146,42.213982,-83.836655,66.233,123.888
39.768,42.213982,-83.836655,978.545,132.25
39.146,42.213982,-83.836655,678.692,128.958
39.768,42.213982,-83.836655,66.017,65.628
40.389,42.213865,-83.836653,60.378,60.088
40.389,42.213865,-83.836653,155.391,117.933
41.01,42.213865,-83.836653,58.775,116.865
42.253,42.213747,-83.836652,87.325,58.992
42.253,42.213747,-83.836652,79.61,69.518
42.875,42.213747,-83.836652,67.372,128.409
43.496,42.213628,-83.83665,112.749,100.736
44.117,42.213628,-83.83665,84.3,121.761
44.739,42.213628,-83.83665,98.107,124.247
44.739,42.21351,-83.83665,83.474,114.77
45.36,42.21351,-83.83665,57.487,69.221
45.36,42.21351,-83.83665,51.848,121.941
45.981,42.213397,-83.836652,56.507,63.183
45.981,42.213397,-83.836652,50.093,119.572
45.36,42.213397,-83.836652,76.074,51.065
45.36,42.213397,-83.836652,75.632,117.365
45.36,42.213397,-83.836652,85.578,112.711
45.981,42.213397,-83.836652,59.426,115.382
45.981,42.213285,-83.836652,334.705,117.711
45.36,42.213285,-83.836652,365.352,124.135
44.739,42.213285,-83.836652,95.859,129.01
44.739,42.213178,-83.83665,101.242,69.022
44.117,42.213178,-83.83665,64.051,130.404
43.496,42.213178,-83.83665,57.356,117.664
42.253,42.213075,-83.836648,478.046,116.847
41.632,42.213075,-83.836648,82.285,58.932
41.01,42.213075,-83.836648,188.403,59.84
41.01,42.212975,-83.836647,169.566,79.542
41.01,42.212975,-83.836647,403.267,67.929
41.01,42.212975,-83.836647,55.503,76.861
41.632,42.21288,-83.836643,119.394,81.35
41.632,42.21288,-83.836643,79.743,105.574
42.253,42.21288,-83.836643,77.324,150.174
42.253,42.21288,-83.836643,54.999,76.846
42.875,42.21288,-83.836643,92.108,16265.486
42.875,42.21288,-83.836643,75.41,15291.17
43.496,42.21279,-83.83664,116.166,14246.98
43.496,42.21279,-83.83664,58.2,13207.956
42.875,42.21279,-83.83664,61.263,12164.896
42.875,42.212707,-83.836638,59.757,11122.632
42.253,42.212707,-83.836638,101.001,10083.819
42.253,42.212707,-83.836638,92.317,9037.66
42.253,42.212627,-83.836637,116.438,7979.985
42.253,42.212627,-83.836637,79.162,6924.9
42.253,42.212627,-83.836637,79.195,5865.391
42.253,42.212553,-83.836637,78.011,4884.467
42.253,42.212553,-83.836637,63.578,3844.557
42.253,42.212553,-83.836637,85.525,2797.03
42.253,42.212492,-83.836638,84.539,1751.3
41.632,42.212492,-83.836638,88.66,704.816
40.389,42.212492,-83.836638,71.683,325.216
39.768,42.212492,-83.836638,73.412,95.282
38.525,42.212492,-83.836638,74.733,76.12
38.525,42.212492,-83.836638,84.115,67.475
37.904,42.212448,-83.83664,62.07,96.683
37.904,42.212448,-83.83664,100.787,79.673
37.904,42.212448,-83.83664,201.052,48.047
37.282,42.212418,-83.836642,140.498,172.23
37.282,42.212418,-83.836642,93.286,131.732
37.282,42.212418,-83.836642,112.376,61.488
36.661,42.212395,-83.836642,76.612,61.582
36.661,42.212395,-83.836642,75.84,72.57
36.04,42.212395,-83.836642,94.959,64.218
35.418,42.212373,-83.836642,82.226,46.51
34.797,42.212373,-83.836642,82.628,80.267
34.797,42.212373,-83.836642,69.934,57.274
34.175,42.212352,-83.836638,82.992,88.634
33.554,42.212352,-83.836638,82.97,60.202
33.554,42.212352,-83.836638,83.433,57.125
34.175,42.212352,-83.836638,86.433,125.708
34.797,42.212352,-83.836638,78.84,79.35
34.175,42.212352,-83.836638,93.606,72.213
32.933,42.212328,-83.836633,79.482,71.832
32.311,42.212328,-83.836633,88.061,78.519
31.69,42.212328,-83.836633,91.633,70.941
32.311,42.212305,-83.83663,75.678,60.585
32.311,42.212305,-83.83663,78.626,139.876
32.311,42.212305,-83.83663,86.173,88.028
32.311,42.212277,-83.83663,116.703,42.314
32.311,42.212277,-83.83663,79.647,80.028
31.69,42.212277,-83.83663,73.976,127.865
31.069,42.212245,-83.83663,87.106,71.841
31.069,42.212245,-83.83663,95.275,80.367
30.447,42.212245,-83.83663,86.377,78.006
30.447,42.212208,-83.83663,69.523,166.845
30.447,42.212208,-83.83663,103.939,63.835
30.447,42.212208,-83.83663,80.826,69.538
29.826,42.212208,-83.83663,76.91,58.435
29.204,42.212208,-83.83663,60.957,67.931
27.962,42.212208,-83.83663,85.06,130.318
26.719,42.212165,-83.836632,100.66,109.474
25.476,42.212165,-83.836632,83.266,57.049
24.233,42.212165,-83.836632,52.079,70.374
22.369,42.212117,-83.83663,101.371,81.627
21.748,42.212117,-83.83663,90.662,70.882
22.991,42.212117,-83.83663,114.454,81.115
24.233,42.212063,-83.836627,82.706,81.037
26.719,42.212063,-83.836627,91.502,116.101
28.583,42.212063,-83.836627,80.836,72.492
30.447,42.212007,-83.836625,103.001,59.995
32.311,42.212007,-83.836625,85.84,61.583
33.554,42.212007,-83.836625,82.338,49.916
34.797,42.211947,-83.836622,85.694,49.377
36.04,42.211947,-83.836622,78.749,55.116
37.282,42.211947,-83.836622,79.397,117.368
38.525,42.211947,-83.836622,91.896,45.463
39.768,42.211947,-83.836622,92.044,49.813
41.01,42.211947,-83.836622,87.758,78.012
42.253,42.211885,-83.836618,83.38,117.184
43.496,42.211885,-83.836618,96.911,63.597
44.117,42.211885,-83.836618,89.703,66.741
45.36,42.211818,-83.836613,89.752,64.261
45.981,42.211818,-83.836613,49.518,58.342
47.224,42.211818,-83.836613,84.554,56.414
47.224,42.21175,-83.83661,77.855,126.516
46.603,42.21175,-83.83661,75.122,57.218
46.603,42.21175,-83.83661,64.904,122.637
46.603,42.211682,-83.836605,66.601,63.71
47.224,42.211682,-83.836605,105.125,67.424
47.224,42.211682,-83.836605,55.975,115.492
47.224,42.211612,-83.8366,94.776,115.391
48.467,42.211612,-83.8366,54.412,56.701
49.088,42.211612,-83.8366,88.861,109.723
49.71,42.211612,-83.8366,128.852,114.813
49.71,42.211612,-83.8366,80.323,56.695
49.71,42.211612,-83.8366,85.839,51.618
50.331,42.21154,-83.836595,99.895,109.618
50.952,42.21154,-83.836595,236.473,142.472
51.574,42.21154,-83.836595,57.604,85.699
52.195,42.211468,-83.836593,95.552,50.437
52.817,42.211468,-83.836593,94.694,63.057
52.817,42.211468,-83.836593,76.236,60.998
53.438,42.211397,-83.83659,65.897,62.206
54.059,42.211397,-83.83659,59.178,57.943
54.681,42.211397,-83.83659,79.188,123.598
54.681,42.211323,-83.836587,93.322,61.225
55.302,42.211323,-83.836587,87.11,46.443
55.302,42.211323,-83.836587,58.827,54.936
55.302,42.211247,-83.836583,130.325,121.95
55.302,42.211247,-83.836583,80.244,68.81
54.681,42.211247,-83.836583,83.533,52.207
54.059,42.211247,-83.836583,84.812,68.327
53.438,42.211247,-83.836583,174.042,128.966
52.195,42.211247,-83.836583,81.697,126.818
51.574,42.211167,-83.836577,68.939,67.329
50.952,42.211167,-83.836577,251.375,118.129
50.331,42.211167,-83.836577,93.687,50.996
49.71,42.211085,-83.836572,96.869,143.359
49.088,42.211085,-83.836572,79.732,46.423
47.846,42.211085,-83.836572,151.354,48.152
47.224,42.211,-83.836572,94.283,57.078
46.603,42.211,-83.836572,75.248,59.473
45.981,42.211,-83.836572,85.723,55.716
45.36,42.210913,-83.836572,81.855,117.448
45.36,42.210913,-83.836572,85.152,66.055
46.603,42.210913,-83.836572,94.257,46.423
47.846,42.210825,-83.836568,84.352,62.216
48.467,42.210825,-83.836568,86.416,66.641
49.088,42.210825,-83.836568,77.375,74.187
50.331,42.210825,-83.836568,64.031,63.771
50.952,42.210825,-83.836568,81.634,50.917
51.574,42.210825,-83.836568,87.682,48.602
52.195,42.210735,-83.836567,111.517,122.045
52.195,42.210735,-83.836567,91.288,50.151
50.952,42.210735,-83.836567,94.261,81.416
49.71,42.210645,-83.836563,87.142,69.272
49.71,42.210645,-83.836563,74.124,109.54
50.331,42.210645,-83.836563,69.349,51.526
50.331,42.210552,-83.83656,90.207,54.578
49.71,42.210552,-83.83656,83.647,70.103
48.467,42.210552,-83.83656,66.121,65.111
47.846,42.210455,-83.836557,349.052,120.707
47.224,42.210455,-83.836557,77.772,50.969
46.603,42.210455,-83.836557,81.069,80.896
45.36,42.210357,-83.836553,115.522,48.542
44.117,42.210357,-83.836553,84.639,46.016
42.875,42.210357,-83.836553,80.553,113.167
41.632,42.210357,-83.836553,74.13,52.866
40.389,42.210357,-83.836553,61.934,52.609
39.768,42.210357,-83.836553,92.959,51.24
38.525,42.210253,-83.836552,81.029,118.886
37.282,42.210253,-83.836552,69.838,72.846
36.04,42.210253,-83.836552,70.546,50.654
35.418,42.210147,-83.836547,79.863,112.251
34.797,42.210147,-83.836547,81.489,112.754
33.554,42.210147,-83.836547,70.831,70.52
32.933,42.210038,-83.836542,349.086,50.605
31.69,42.210038,-83.836542,80.393,76.469
29.826,42.210038,-83.836542,81.917,123.521
24.855,42.209927,-83.836537,117.696,51.122
18.641,42.209927,-83.836537,86.032,63.21
16.156,42.209927,-83.836537,87.319,132.309
14.913,42.209812,-83.836532,85.06,111.343
16.777,42.209812,-83.836532,71.436,66.631
18.641,42.209812,-83.836532,69.867,115.194
20.505,42.209812,-83.836532,61.561,51.999
22.369,42.209812,-83.836532,102.008,54.216
23.612,42.209812,-83.836532,88.725,252.785
25.476,42.209698,-83.836527,80.352,66.713
26.719,42.209698,-83.836527,89.398,126.935
27.34,42.209698,-83.836527,91.739,65.551
28.583,42.209583,-83.836522,84.935,144.223
29.826,42.209583,-83.836522,74.81,129.154
30.447,42.209583,-83.836522,61.114,58.239
31.069,42.209467,-83.836518,78.893,76.087
30.447,42.209467,-83.836518,91.169,119.486
28.583,42.209467,-83.836518,88.792,145.684
23.612,42.209348,-83.836513,87.027,66.854
18.02,42.209348,-83.836513,88.194,129.033
11.806,42.209348,-83.836513,91.986,120.709
8.078,42.209228,-83.836508,130.492,158.848
8.078,42.209228,-83.836508,52.664,53.576
8.078,42.209228,-83.836508,86.867,117.201
9.942,42.209228,-83.836508,70.651,117.593
13.049,42.209228,-83.836508,127.881,78.663
16.156,42.209228,-83.836508,87.484,67.167
19.263,42.209107,-83.836505,97.419,116.499
21.748,42.209107,-83.836505,83.709,109.808
24.855,42.209107,-83.836505,129.14,94.687
26.719,42.208983,-83.836502,98.194,122.088
29.204,42.208983,-83.836502,93.186,111.198
31.069,42.208983,-83.836502,91.331,110.38
32.933,42.208862,-83.8365,56.315,75.347
33.554,42.208862,-83.8365,85.291,134.851
33.554,42.208862,-83.8365,81.32,116.603
32.933,42.208742,-83.836497,78.956,116.031
29.826,42.208742,-83.836497,58.201,59.676
25.476,42.208742,-83.836497,83.209,118.098
20.505,42.208627,-83.836492,79.145,116.689
16.777,42.208627,-83.836492,83.712,140.949
16.777,42.208627,-83.836492,81.201,63.294
16.777,42.208627,-83.836492,72.52,127.672
19.263,42.208627,-83.836492,71.216,129.78
21.127,42.208627,-83.836492,101.71,125.79
22.991,42.208513,-83.836488,86.931,79.852
25.476,42.208513,-83.836488,85.587,110.898
26.719,42.208513,-83.836488,85.093,113.633
28.583,42.208403,-83.836485,92.568,113.474
29.826,42.208403,-83.836485,95.775,66.644
30.447,42.208403,-83.836485,60.475,112.264
31.69,42.208295,-83.836482,95.65,65.552
32.311,42.208295,-83.836482,81.418,92.576
33.554,42.208295,-83.836482,90.87,57.866
34.797,42.208188,-83.836478,105.683,236.843
35.418,42.208188,-83.836478,86.001,116.393
36.661,42.208188,-83.836478,84.257,64.213
37.904,42.208083,-83.836473,98.288,134.295
37.904,42.208083,-83.836473,89.485,115.158
37.904,42.208083,-83.836473,115.403,122.871
38.525,42.208083,-83.836473,91.84,63.246
39.146,42.208083,-83.836473,91.247,112.557
39.768,42.208083,-83.836473,83.754,110.404
41.01,42.207978,-83.836468,64.786,64.438
41.632,42.207978,-83.836468,89.298,66.492
42.875,42.207978,-83.836468,88.077,115.168
43.496,42.207877,-83.836463,95.615,110.995
44.117,42.207877,-83.836463,65.508,64.648
44.739,42.207877,-83.836463,89.983,126.425
45.36,42.207777,-83.836458,101.665,132.335
44.739,42.207777,-83.836458,139.906,136.119
45.36,42.207777,-83.836458,64.674,49.588
45.36,42.207678,-83.836453,86.566,138.397
44.739,42.207678,-83.836453,80.597,118.25
45.36,42.207678,-83.836453,124.944,117.076
45.981,42.20758,-83.836448,117.54,120.42
47.224,42.20758,-83.836448,89.9,117.671
47.846,42.20758,-83.836448,81.285,63.513
48.467,42.20758,-83.836448,71.761,85.542
49.088,42.20758,-83.836448,58.272,78.13
49.71,42.20758,-83.836448,106.271,123.175
50.331,42.207483,-83.836445,118.718,123.247
50.952,42.207483,-83.836445,81.116,71.47
50.331,42.207483,-83.836445,95.89,115.986
50.331,42.207388,-83.836442,54.635,109.741
49.71,42.207388,-83.836442,176.166,142.486
49.088,42.207388,-83.836442,85.986,64.012
49.71,42.207292,-83.83644,88.811,110.451
49.71,42.207292,-83.83644,82.089,111.455
50.331,42.207292,-83.83644,52.493,110.896
50.952,42.207197,-83.836438,96.34,60.86
50.331,42.207197,-83.836438,50.488,118.805
49.71,42.207197,-83.836438,56.788,129.962
48.467,42.207107,-83.836437,95.777,126.228
47.846,42.207107,-83.836437,160.257,56.185
47.846,42.207107,-83.836437,56.938,66.143
46.603,42.207107,-83.836437,106.956,120.683
41.632,42.207107,-83.836437,66.298,89.778
36.04,42.207107,-83.836437,67.162,123.421
30.447,42.207025,-83.836437,59.528,114.213
24.855,42.207025,-83.836437,74.284,125.562
18.641,42.207025,-83.836437,73.598,67.707
13.049,42.206952,-83.836435,114.959,73.907
8.078,42.206952,-83.836435,54.447,109.675
3.107,42.206952,-83.836435,84.991,140.77
1.864,42.206883,-83.836433,80.305,72.957
3.728,42.206883,-83.836433,84.581,112.119
7.456,42.206883,-83.836433,81.689,110.619
11.185,42.206818,-83.83643,92.505,124.67
13.049,42.206818,-83.83643,80.35,47.073
16.156,42.206818,-83.83643,99.204,121.232
19.263,42.20675,-83.836428,96.787,112.343
21.127,42.20675,-83.836428,101.192,47.531
24.233,42.20675,-83.836428,77.605,53.77
25.476,42.20675,-83.836428,72.02,120.697
27.962,42.20675,-83.836428,69.602,149.931
29.826,42.20675,-83.836428,87.851,95.864
31.69,42.206677,-83.836427,85.06,124.306
32.933,42.206677,-83.836427,71.616,110.55
33.554,42.206677,-83.836427,90.489,121.907
34.797,42.2066,-83.836423,88.37,90.208
35.418,42.2066,-83.836423,75.281,62.449
36.04,42.2066,-83.836423,50.857,49.135
34.797,42.206518,-83.836423,83.831,113.978
34.797,42.206518,-83.836423,84.901,69.269
35.418,42.206518,-83.836423,72.543,113.974
34.797,42.20643,-83.836423,49.218,116.581
34.175,42.20643,-83.836423,81.334,127.558
33.554,42.20643,-83.836423,109.386,75.118
32.933,42.206337,-83.836425,76.685,113.198
31.69,42.206337,-83.836425,70.353,147.695
30.447,42.206337,-83.836425,85.93,123.576
30.447,42.206337,-83.836425,85.982,65.059
30.447,42.206337,-83.836425,71.01,77.26
30.447,42.206337,-83.836425,81.604,110.305
30.447,42.206242,-83.836427,86.493,150.979
27.962,42.206242,-83.836427,76.298,63.148
24.233,42.206242,-83.836427,94.768,139.782
19.884,42.206148,-83.836425,95.384,82.7
19.884,42.206148,-83.836425,86.948,109.469
19.263,42.206148,-83.836425,157.026,57.951
19.263,42.206053,-83.836423,72.224,117.921
19.884,42.206053,-83.836423,81.069,127.167
20.505,42.206053,-83.836423,84.1,103.497
19.263,42.20596,-83.836427,86.873,61.776
13.67,42.20596,-83.836427,66.66,116.273
7.456,42.20596,-83.836427,90.147,60.228
3.728,42.205867,-83.836428,87.818,94.811
0.621,42.205867,-83.836428,79.305,108.721
0.0,42.205867,-83.836428,66.97,125.011
0.0,42.205867,-83.836428,84.429,119.514
0.0,42.205867,-83.836428,79.911,91.049
0.0,42.205867,-83.836428,78.713,146.648
0.0,42.205775,-83.83643,54.681,126.773
0.0,42.205775,-83.83643,85.539,61.046
0.0,42.205775,-83.83643,83.22,84.187
0.0,42.205687,-83.83643,79.163,61.438
0.0,42.205687,-83.83643,51.22,130.978
0.0,42.205687,-83.83643,86.836,128.055
0.0,42.205605,-83.836427,85.799,75.542
0.0,42.205605,-83.836427,78.845,118.632
0.0,42.205605,-83.836427,48.327,115.61
0.0,42.205528,-83.836413,87.106,113.402
0.0,42.205528,-83.836413,79.724,43.383
0.0,42.205528,-83.836413,83.085,51.083
0.0,42.205453,-83.836383,92.91,110.527
0.0,42.205453,-83.836383,87.975,112.292
0.0,42.205453,-83.836383,73.877,53.7
0.0,42.205453,-83.836383,59.573,115.672
0.0,42.205453,-83.836383,80.05,117.173
0.0,42.205453,-83.836383,88.352,8252.277
0.0,42.205382,-83.836338,88.303,7280.394
0.0,42.205382,-83.836338,76.217,6236.063
0.0,42.205382,-83.836338,85.174,5194.44
0.0,42.205317,-83.836278,108.204,4152.562
0.0,42.205317,-83.836278,75.446,3114.203
0.0,42.205317,-83.836278,66.755,2115.179
0.0,42.205255,-83.836208,84.725,1069.532
0.0,42.205255,-83.836208,93.87,62.233
0.0,42.205255,-83.836208,85.933,111.916
0.0,42.205193,-83.836133,51.387,71.245
0.0,42.205193,-83.836133,87.319,126.945
0.0,42.205193,-83.836133,80.678,208.812
0.0,42.20513,-83.836055,70.863,65.686
0.0,42.20513,-83.836055,96.369,131.384
0.0,42.20513,-83.836055,85.282,126.511
0.0,42.20513,-83.836055,71.347,95.229
0.0,42.20513,-83.836055,60.094,134.903
0.0,42.20513,-83.836055,84.914,154.791
0.0,42.205068,-83.835983,84.555,146.274
0.0,42.205068,-83.835983,85.498,105.792
1.864,42.205068,-83.835983,91.225,78.452
4.971,42.20501,-83.83592,82.526,143.598
8.699,42.20501,-83.83592,84.219,126.647
12.427,42.20501,-83.83592,78.513,105.806
16.156,42.204955,-83.835867,93.128,120.258
19.884,42.204955,-83.835867,95.123,118.081
22.991,42.204955,-83.835867,82.878,111.941
26.098,42.204902,-83.835832,96.011,109.501
29.204,42.204902,-83.835832,70.107,54.764
31.69,42.204902,-83.835832,92.472,139.623
34.175,42.204843,-83.835812,88.78,119.485
36.661,42.204843,-83.835812,79.406,85.381
37.904,42.204843,-83.835812,50.246,76.515
39.768,42.204843,-83.835812,85.062,127.917
41.01,42.204843,-83.835812,83.083,146.425
42.875,42.204843,-83.835812,86.363,67.67
42.875,42.20478,-83.835807,67.977,122.111
42.875,42.20478,-83.835807,96.957,147.59
44.117,42.20478,-83.835807,79.346,136.545
45.36,42.204712,-83.835807,93.376,68.11
46.603,42.204712,-83.835807,87.623,118.866
47.224,42.204712,-83.835807,81.597,123.457
47.846,42.204637,-83.835805,85.621,115.832
47.846,42.204637,-83.835805,79.597,123.219
47.846,42.204637,-83.835805,87.3,122.374
48.467,42.20456,-83.835805,85.745,67.937
49.088,42.20456,-83.835805,93.237,84.523
49.088,42.20456,-83.835805,55.832,139.171
49.088,42.204482,-83.835802,77.528,140.754
49.088,42.204482,-83.835802,85.921,145.471
48.467,42.204482,-83.835802,80.448,81.668
47.846,42.204482,-83.835802,59.335,55.235
46.603,42.204482,-83.835802,65.113,59.347
45.981,42.204482,-83.835802,91.468,51.237
45.36,42.204402,-83.8358,80.699,116.25
45.981,42.204402,-83.8358,56.476,55.842
47.224,42.204402,-83.8358,85.009,51.698
47.846,42.20432,-83.8358,93.117,120.188
47.224,42.20432,-83.8358,73.175,116.621
46.603,42.20432,-83.8358,49.883,70.357
45.981,42.20424,-83.835802,91.609,122.484
45.36,42.20424,-83.835802,85.198,114.503
44.739,42.20424,-83.835802,91.547,112.587
45.36,42.204163,-83.835803,77.638,52.066
45.981,42.204163,-83.835803,81.044,62.587
46.603,42.204163,-83.835803,79.678,141.302
46.603,42.204095,-83.835803,85.343,130.033
47.224,42.204095,-83.835803,96.807,70.042
47.224,42.204095,-83.835803,81.97,55.351
45.981,42.204095,-83.835803,78.715,115.634
44.739,42.204095,-83.835803,80.343,116.806
44.117,42.204095,-83.835803,85.225,59.999
43.496,42.204025,-83.835803,84.027,115.261
42.875,42.204025,-83.835803,94.218,122.865
42.253,42.204025,-83.835803,54.827,73.062
42.253,42.203952,-83.835802,85.193,69.371
42.875,42.203952,-83.835802,86.374,109.449
44.117,42.203952,-83.835802,84.886,115.219
45.981,42.203873,-83.835802,83.04,66.086
46.603,42.203873,-83.835802,88.178,54.679
46.603,42.203873,-83.835802,85.296,130.759
45.981,42.203783,-83.8358,88.834,73.981
44.739,42.203783,-83.8358,86.948,60.061
44.117,42.203783,-83.8358,82.65,220.739
43.496,42.203687,-83.835797,85.531,116.754
44.117,42.203687,-83.835797,75.188,118.793
44.117,42.203687,-83.835797,89.811,53.949
44.117,42.203687,-83.835797,90.065,54.095
43.496,42.203687,-83.835797,81.195,979.848
42.875,42.203687,-83.835797,67.626,84.472
41.632,42.203582,-83.835792,82.889,78.031
40.389,42.203582,-83.835792,79.767,71.403
39.146,42.203582,-83.835792,75.97,125.747
37.904,42.203468,-83.83579,59.694,145.93
36.04,42.203468,-83.83579,86.535,75.11
34.797,42.203468,-83.83579,86.514,116.404
32.933,42.20335,-83.835788,79.686,71.292
30.447,42.20335,-83.835788,54.191,67.446
25.476,42.20335,-83.835788,90.808,132.362
21.127,42.203228,-83.835787,94.193,70.024
16.777,42.203228,-83.835787,86.692,67.105
13.67,42.203228,-83.835787,88.918,119.169
9.321,42.203103,-83.835783,80.395,126.68
4.971,42.203103,-83.835783,85.048,70.858
4.35,42.203103,-83.835783,57.54,116.738
8.078,42.203103,-83.835783,86.092,116.376
11.185,42.203103,-83.835783,86.83,134.893
14.292,42.203103,-83.835783,90.061,61.179
17.398,42.202978,-83.835782,75.799,115.458
19.884,42.202978,-83.835782,80.098,131.818
21.748,42.202978,-83.835782,104.723,128.866
23.612,42.202857,-83.83578,88.001,57.627
26.098,42.202857,-83.83578,53.611,53.346
27.34,42.202857,-83.83578,88.051,46.356
29.204,42.202733,-83.835778,93.521,70.811
31.069,42.202733,-83.835778,93.311,62.271
31.69,42.202733,-83.835778,50.67,67.385
32.311,42.202608,-83.835775,80.558,110.941
32.311,42.202608,-83.835775,89.688,109.885
31.69,42.202608,-83.835775,87.461,106.302
30.447,42.202483,-83.83577,96.437,209.67
30.447,42.202483,-83.83577,85.134,114.762
31.69,42.202483,-83.83577,102.218,48.042
32.311,42.202483,-83.83577,98.845,131.097
32.311,42.202483,-83.83577,90.882,64.42
33.554,42.202483,-83.83577,84.487,101.373
34.175,42.202357,-83.835765,75.478,78.231
36.04,42.202357,-83.835765,90.84,82.125
36.661,42.202357,-83.835765,81.939,82.79
36.661,42.20223,-83.835762,95.929,63.894
37.904,42.20223,-83.835762,74.392,140.222
38.525,42.20223,-83.835762,57.883,120.738
40.389,42.202102,-83.835757,81.45,54.233
41.632,42.202102,-83.835757,86.616,52.4
41.632,42.202102,-83.835757,77.59,58.658
42.875,42.201973,-83.83575,81.938,58.055
43.496,42.201973,-83.83575,89.285,118.416
44.117,42.201973,-83.83575,171.919,46.821
44.739,42.201843,-83.835745,83.749,49.839
45.981,42.201843,-83.835745,88.36,111.626
46.603,42.201843,-83.835745,85.965,112.0
46.603,42.201843,-83.835745,82.984,57.804
47.224,42.201843,-83.835745,73.276,124.765
47.224,42.201843,-83.835745,135.389,133.574
47.846,42.201712,-83.83574,85.866,65.795
48.467,42.201712,-83.83574,101.212,72.836
48.467,42.201712,-83.83574,53.666,136.249
48.467,42.201578,-83.835735,79.897,125.24
48.467,42.201578,-83.835735,77.032,83.004
47.224,42.201578,-83.835735,110.008,63.336
46.603,42.201447,-83.835728,92.924,118.547
45.981,42.201447,-83.835728,87.143,47.481
45.36,42.201447,-83.835728,78.08,88.978
44.739,42.201312,-83.835723,52.684,125.877
44.117,42.201312,-83.835723,82.428,55.054
43.496,42.201312,-83.835723,98.481,59.777
42.875,42.201177,-83.835715,91.878,121.963
43.496,42.201177,-83.835715,84.302,116.637
44.117,42.201177,-83.835715,96.32,66.508
44.739,42.201177,-83.835715,59.613,62.412
44.739,42.201177,-83.835715,59.58,61.117
44.739,42.201177,-83.835715,57.921,132.17
44.739,42.201042,-83.835712,101.905,60.188
45.36,42.201042,-83.835712,92.67,54.989
45.36,42.201042,-83.835712,78.634,120.668
44.739,42.200905,-83.835708,100.147,79.511
45.36,42.200905,-83.835708,109.529,54.584
45.981,42.200905,-83.835708,187.201,154.682
45.981,42.200772,-83.835705,131.361,114.996
45.981,42.200772,-83.835705,56.774,57.568
45.981,42.200772,-83.835705,115.569,58.196
45.981,42.200637,-83.8357,83.332,117.632
46.603,42.200637,-83.8357,92.946,124.047
46.603,42.200637,-83.8357,124.177,51.331
45.981,42.200502,-83.835693,106.953,56.195
44.739,42.200502,-83.835693,114.579,121.019
44.117,42.200502,-83.835693,120.102,117.878
42.875,42.200502,-83.835693,59.325,57.26
42.253,42.200502,-83.835693,93.591,53.153
40.389,42.200502,-83.835693,103.991,116.936
36.661,42.200363,-83.835688,83.708,122.129
32.311,42.200363,-83.835688,80.161,56.554
29.826,42.200363,-83.835688,88.892,117.118
27.34,42.200222,-83.835683,55.171,114.43
24.855,42.200222,-83.835683,50.775,127.845
22.991,42.200222,-83.835683,61.133,64.898
19.884,42.200077,-83.835682,171.378,114.839
14.292,42.200077,-83.835682,86.204,132.143
8.699,42.200077,-83.835682,84.861,59.327
6.835,42.19993,-83.835683,90.539,57.656
4.971,42.19993,-83.835683,82.805,112.14
3.728,42.19993,-83.835683,81.313,122.171
4.35,42.199783,-83.835685,84.294,66.599
6.214,42.199783,-83.835685,87.791,53.047
9.321,42.199783,-83.835685,88.616,115.071
12.427,42.199783,-83.835685,86.554,58.968
14.292,42.199783,-83.835685,81.871,62.973
17.398,42.199783,-83.835685,84.91,112.773
19.884,42.199637,-83.835687,126.733,115.577
22.369,42.199637,-83.835687,85.482,52.094
24.855,42.199637,-83.835687,76.803,111.782
26.719,42.199492,-83.835687,60.983,119.846
28.583,42.199492,-83.835687,100.078,116.361
31.069,42.199492,-83.835687,52.492,49.707
32.933,42.199348,-83.835683,97.057,66.471
34.797,42.199348,-83.835683,79.755,115.989
36.661,42.199348,-83.835683,102.532,119.135
38.525,42.199207,-83.835678,81.54,56.94
39.768,42.199207,-83.835678,90.763,129.339
41.632,42.199207,-83.835678,99.895,124.567
